SalePrice,YearBuilt,LotArea,TotalBsmtSF,1stFlrSF,GarageArea,MSZoning,LandContour,LandSlope,Street,BldgType,RoofStyle,Foundation,Electrical,BedroomAbvGr,GarageType,GarageCars,PavedDrive,SaleType,SaleCondition,HeatingQC,LotFrontage
178000,1993,7837,799,799,380,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,59
167900,1964,9760,780,798,442,RL,Lvl,Mod,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,TA,80
151400,1973,3964,942,1291,576,RM,Lvl,Gtl,Pave,TwnhsE,Gable,CBlock,SBrkr,5,Attchd,2,Y,WD,Normal,Gd,42
135000,1949,9600,845,893,576,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,2,Y,WD,Normal,TA,60
135000,1956,10152,1048,1048,286,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,72
154000,1968,11700,727,829,441,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,Ex,78
91500,1948,7585,810,1002,280,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,4,Detchd,1,P,WD,Normal,Fa,50
159500,1977,7950,690,698,440,RL,Bnk,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,75
194000,2006,8556,1240,1240,826,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,3,Y,WD,Normal,Ex,74
219500,1940,13125,800,960,240,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,CWD,Normal,TA,75
170000,1936,10800,796,1096,566,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,60
138800,1969,15870,1096,1096,299,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Abnorml,Ex,NA
155900,2004,4435,848,848,420,RM,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,1,Attchd,2,Y,WD,Normal,Ex,37
126000,1994,8775,990,990,299,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,1,Y,WD,Normal,Gd,65
145000,1971,11040,1258,1258,528,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,COD,Abnorml,Ex,80
133000,1963,7500,1040,1040,308,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Fa,75
192000,2002,8749,1459,1459,527,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,70
160000,1964,8800,1251,1251,461,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,80
187500,1995,13031,691,691,409,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,NA
147000,1992,9069,936,996,564,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,73
83500,1973,1974,546,546,286,RM,Lvl,Gtl,Pave,TwnhsE,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,NA
252000,2005,10574,1082,1082,1043,FV,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,85
137500,2004,2522,970,970,380,RM,Lvl,Gtl,Pave,Twnhs,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,24
197000,2005,3316,1247,1247,550,FV,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,1,Attchd,2,Y,WD,Normal,Ex,37
92900,1950,8544,0,1040,400,RL,Lvl,Gtl,Pave,Duplex,Gable,Slab,FuseA,2,Detchd,2,Y,WD,Normal,Fa,60
160000,1999,2160,600,624,462,FV,Lvl,Gtl,Pave,Twnhs,Gable,PConc,SBrkr,2,Detchd,2,Y,WD,Normal,Ex,24
136500,1925,8400,1181,1390,576,RL,Bnk,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,Detchd,2,Y,WD,Normal,Fa,60
146000,1965,9230,864,1200,884,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,1,Detchd,2,Y,WD,Normal,Gd,71
129000,1956,5868,936,936,308,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Attchd,1,Y,WD,Normal,Ex,74
176432,2006,9317,1314,1314,440,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,78
127000,1914,6882,684,773,0,RM,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,NA,0,Y,WD,Normal,TA,60
170000,1986,3696,1074,1088,461,RL,Lvl,Gtl,Pave,TwnhsE,Gable,CBlock,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,NA
128000,1936,6000,672,757,240,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,1,Y,WD,Normal,TA,50
157000,1978,11880,1271,1601,478,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,COD,Abnorml,TA,82
60000,1920,8400,290,438,246,RL,Bnk,Gtl,Pave,1Fam,Gable,CBlock,FuseF,1,Detchd,1,N,WD,Normal,TA,60
119500,1971,9758,950,950,280,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,1,Y,WD,Normal,TA,61
135000,1960,7000,1010,1134,254,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Attchd,1,Y,WD,Family,Ex,70
159500,1959,8910,655,1194,539,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,BuiltIn,2,Y,WD,Normal,Ex,79
106000,1970,2016,630,630,440,RM,Lvl,Gtl,Pave,TwnhsE,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,TA,24
325000,1994,12256,1463,1500,712,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,98
179900,1990,10357,910,1442,719,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,114
274725,2006,23257,868,887,422,RL,HLS,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,BuiltIn,2,Y,New,Partial,Ex,168
181000,2000,8063,924,948,463,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Abnorml,Ex,NA
280000,2004,11362,1836,1836,862,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,107
188000,1995,8000,773,773,431,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,NA
205000,1976,10480,803,1098,483,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,TA,80
129900,1957,7100,816,816,308,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,2,Detchd,1,Y,WD,Normal,TA,73
134500,1953,8923,1008,1008,240,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Attchd,1,Y,WD,Normal,Gd,66
117000,1954,5400,833,833,326,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,Ex,90
318000,2007,12085,1734,1734,928,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,New,Partial,Ex,93
184100,2002,7750,408,779,527,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,BuiltIn,2,Y,WD,Normal,Ex,NA
130000,1967,9764,894,894,450,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,57
140000,1958,13825,533,1021,300,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,BuiltIn,1,Y,WD,Normal,TA,85
133700,1959,7560,1040,1040,286,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,3,Attchd,1,Y,WD,Normal,TA,70
118400,1920,8263,1012,1012,308,RM,Bnk,Mod,Pave,1Fam,Gable,BrkTil,FuseA,2,Detchd,1,Y,WD,Normal,TA,59
212900,2005,10084,1552,1552,782,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,New,Partial,Ex,84
112000,1956,8926,672,960,288,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,3,Basment,1,Y,COD,Abnorml,Ex,NA
118000,1947,9405,698,698,0,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,NA,0,Y,WD,Normal,Ex,50
163900,1992,9125,384,812,392,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,NA
115000,1955,10434,1005,1005,672,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,2,Y,WD,Normal,TA,60
174000,2007,3684,1373,1555,660,RL,Lvl,Gtl,Pave,TwnhsE,Hip,PConc,SBrkr,2,Attchd,3,Y,WD,Normal,Ex,53
259000,2004,14572,1530,1530,630,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,WD,Family,Ex,182
215000,2004,11796,847,847,434,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,BuiltIn,2,Y,WD,Normal,Ex,59
140000,1980,7200,936,936,672,RM,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,2,Detchd,2,Y,WD,Normal,TA,60
135000,1928,7804,1122,1328,576,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,4,Detchd,2,Y,WD,Normal,TA,65
93500,1991,10712,974,974,0,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,NA,0,Y,Oth,Abnorml,TA,63
117500,1880,9900,1008,1178,205,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,5,Detchd,1,N,WD,Normal,TA,90
239500,1995,9828,1128,1142,466,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,80
169000,1997,8773,916,916,460,RL,HLS,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,57
102000,1926,6180,960,986,180,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,Detchd,1,Y,WD,Normal,TA,60
119000,1950,9600,1032,1032,288,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,3,Attchd,1,Y,WD,Abnorml,TA,80
94000,1875,6342,780,780,0,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,NA,0,N,WD,Normal,Gd,54
196000,1977,9819,1567,1567,714,RL,Lvl,Mod,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,TA,NA
144000,1920,8731,915,1167,495,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,2,Y,WD,Normal,TA,98
139000,1951,7350,952,952,840,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,2,Y,COD,Abnorml,TA,60
197500,1976,10304,780,1088,484,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,Ex,NA
424870,2006,9965,1466,1466,1052,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,BuiltIn,3,Y,New,Partial,Ex,77
80000,1959,9000,1006,1006,0,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,NA,0,Y,WD,Normal,TA,NA
80000,1941,12180,672,672,280,RL,Lvl,Gtl,Pave,2fmCon,Gable,BrkTil,FuseA,2,Detchd,1,Y,WD,Normal,Fa,60
149000,1928,6240,1042,1042,225,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,1,Y,WD,Family,Ex,52
180000,1985,11200,1298,1298,403,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,NA
174500,1941,12000,704,860,234,RL,Bnk,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,75
116900,1926,5700,572,572,288,RM,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Detchd,1,Y,WD,Normal,TA,NA
143000,1920,9000,650,832,324,RM,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,50
124000,1950,8280,932,932,306,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,2,Attchd,1,Y,WD,Normal,Ex,57
149900,1959,17755,1466,1466,528,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,134
230000,1956,14115,1073,1811,470,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Abnorml,Ex,90
120500,1930,5890,816,816,432,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,Detchd,1,Y,WD,Normal,Ex,NA
201800,1965,13700,864,902,492,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,TA,NA
218000,1976,10768,1437,1437,528,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,90
179900,1965,9350,1219,1265,502,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,85
230000,2007,5001,1314,1314,626,RL,Lvl,Gtl,Pave,Twnhs,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,34
235128,2007,11932,1580,1580,830,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,ConLD,Partial,Ex,92
185000,1974,9120,901,943,540,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,TA,76
146000,1978,2280,855,855,440,RL,Lvl,Gtl,Pave,Twnhs,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Fa,24
224000,1954,14778,1296,1640,924,RL,Low,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,NA
129000,1968,8724,894,894,450,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,109
108959,1969,12900,1198,1258,400,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,0,CarPort,2,Y,WD,Alloca,TA,60
194000,1978,16157,1360,1432,588,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,NA
233170,2009,9541,1502,1502,644,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,79
245350,2008,10475,1694,1694,776,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,64
173000,2000,10852,959,959,472,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,58
235000,1935,13728,1127,1236,540,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,4,Basment,2,Y,WD,Normal,Ex,120
625000,1995,35760,1930,1831,807,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,Attchd,3,Y,WD,Normal,Ex,118
171000,1977,9880,1096,1118,358,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,76
163000,1958,9120,1261,1261,433,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,76
171900,2006,4017,625,625,625,FV,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Detchd,2,Y,WD,Normal,Ex,35
200500,1946,18030,1598,1636,0,RL,Bnk,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,NA,0,Y,WD,Normal,TA,138
239000,1932,16560,952,1170,360,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,4,Detchd,2,Y,WD,Normal,TA,80
285000,1992,10678,1683,2129,541,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,Attchd,2,Y,WD,Normal,Ex,85
119500,1984,6951,876,923,264,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,37
115000,1926,3950,818,818,210,RM,Bnk,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,1,N,WD,Normal,TA,NA
154900,1921,7681,731,820,186,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,1,Y,WD,Normal,Ex,54
93000,1954,8335,0,1124,0,RL,Lvl,Gtl,Pave,1Fam,Gable,Slab,SBrkr,3,NA,0,N,WD,Normal,Gd,77
250000,1990,11170,1216,1298,693,RL,Lvl,Gtl,Pave,1Fam,Gable,Wood,SBrkr,4,Attchd,2,Y,WD,Normal,Ex,NA
392500,2008,5587,1600,1652,482,RM,HLS,Mod,Pave,TwnhsE,Hip,PConc,SBrkr,2,Attchd,2,Y,New,Partial,Ex,64
745000,1996,15623,2396,2411,813,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,Attchd,3,Y,WD,Abnorml,Ex,160
120000,1920,10800,1120,1130,720,RL,Lvl,Gtl,Pave,1Fam,Hip,BrkTil,SBrkr,2,Detchd,2,Y,WD,Normal,Ex,60
186700,1963,35133,1572,1572,995,RL,Lvl,Mod,Grvl,1Fam,Hip,CBlock,SBrkr,3,2Types,3,Y,WD,Normal,Gd,50
104900,1924,9738,784,949,392,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,4,Attchd,1,Y,WD,Normal,Gd,60
95000,1900,10615,978,1014,420,RL,Bnk,Mod,Pave,2fmCon,Gable,CBlock,SBrkr,3,CarPort,2,Y,WD,Abnorml,TA,107
262000,1994,12461,1624,1624,757,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,3,Y,WD,Normal,Ex,89
195000,2002,8935,831,831,493,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,68
189000,1999,7500,994,1028,442,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,60
168000,1961,32463,1249,1622,1356,RL,Low,Mod,Pave,2fmCon,Gable,CBlock,SBrkr,3,2Types,4,Y,WD,Normal,Ex,NA
174000,1999,2645,776,764,492,FV,Lvl,Gtl,Pave,Twnhs,Gable,PConc,SBrkr,2,Detchd,2,Y,WD,Normal,Ex,24
125000,1925,9600,702,842,250,RM,Lvl,Gtl,Pave,1Fam,Gambrel,PConc,SBrkr,3,Detchd,1,P,WD,Normal,Gd,60
165000,1999,4500,1224,1224,402,RM,Lvl,Gtl,Pave,TwnhsE,Hip,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,NA
158000,1969,9364,663,663,299,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,1,Y,WD,Normal,TA,80
176000,2005,8029,728,728,400,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,51
219210,2006,14054,879,879,660,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,BuiltIn,3,Y,New,Partial,Ex,58
144000,1916,8850,815,815,225,RM,Bnk,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,1,Y,ConLw,Normal,Ex,65
178000,2001,9100,1212,1212,573,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,70
148000,1963,11235,1051,1382,459,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,75
116050,1970,9353,864,864,280,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,Oth,Abnorml,Gd,71
197900,1998,10400,866,866,546,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,80
117000,1925,6000,884,884,216,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,1,N,WD,Normal,Ex,50
213000,2000,9750,1630,1630,451,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,75
153500,1975,10140,1056,1074,495,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,78
271900,1990,14684,2158,2196,701,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,3,Y,WD,Normal,Gd,90
107000,1966,8900,1056,1056,384,RH,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,TA,NA
200000,2003,9135,1682,1700,544,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,70
140000,1962,7763,931,1283,506,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,TA,70
290000,2006,10182,1660,1660,500,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,85
189000,1992,11218,1055,1055,462,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,70
164000,1988,12134,559,1080,492,RL,Bnk,Mod,Pave,1Fam,Gable,Wood,SBrkr,4,Basment,2,Y,WD,Normal,Gd,152
113000,1941,9340,672,672,234,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Attchd,1,N,WD,Normal,TA,50
145000,1965,10246,648,960,364,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,0,Attchd,1,Y,WD,Normal,Ex,NA
134500,1962,10205,925,999,300,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,69
125000,1966,7094,894,894,384,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,1,Y,WD,Normal,TA,99
112000,1978,8930,0,1318,539,RM,Lvl,Gtl,Pave,Duplex,Gable,Slab,SBrkr,4,Attchd,2,Y,WD,Normal,TA,68
229456,2009,8640,1300,1314,552,FV,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,72
80500,1947,6240,0,672,0,RM,Lvl,Gtl,Pave,1Fam,Gable,Slab,SBrkr,2,NA,0,N,WD,Normal,Gd,52
91500,1971,1680,672,672,0,RM,Lvl,Gtl,Pave,Twnhs,Gable,CBlock,SBrkr,3,NA,0,N,WD,Abnorml,TA,21
115000,1964,7800,912,912,288,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Attchd,1,Y,WD,Abnorml,TA,66
134000,1968,8250,952,1211,322,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,55
143000,1949,10496,1040,1168,315,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,78
137900,1951,10680,2136,2136,528,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,FuseA,4,Detchd,2,Y,WD,Normal,TA,89
184000,2004,15384,788,788,388,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,60
145000,1958,10482,588,1138,264,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,65
214000,2007,14598,894,894,668,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,BuiltIn,3,Y,WD,Normal,Ex,86
147000,1965,8872,912,912,576,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,2,Y,WD,Normal,Ex,72
367294,2008,8769,1702,1702,1052,RL,Lvl,Gtl,Pave,TwnhsE,Hip,PConc,SBrkr,1,Attchd,3,Y,New,Partial,Ex,65
127000,1960,7910,1075,1507,404,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,4,Basment,1,Y,WD,Normal,Gd,70
190000,1977,18890,1361,1361,600,RL,Lvl,Gtl,Pave,Duplex,Shed,CBlock,SBrkr,4,BuiltIn,2,N,WD,Normal,Ex,NA
132500,1962,7728,1106,1190,540,RL,Lvl,Gtl,Pave,Duplex,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,70
101800,1962,9842,0,1224,462,RL,Lvl,Gtl,Pave,Duplex,Gable,Slab,SBrkr,2,CarPort,2,Y,WD,Normal,TA,70
142000,1959,12160,1188,1188,531,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,COD,Abnorml,Fa,NA
130000,1911,8525,940,1024,0,RH,Bnk,Gtl,Pave,1Fam,Gable,PConc,FuseA,4,NA,0,N,WD,Abnorml,TA,55
138887,1914,13132,747,892,180,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,FuseF,4,Detchd,1,N,WD,Normal,Gd,96
175500,2003,2628,764,764,474,RL,Lvl,Gtl,Pave,Twnhs,Gable,PConc,SBrkr,2,BuiltIn,2,Y,WD,Normal,Ex,36
195000,2004,12393,847,847,434,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,BuiltIn,2,Y,WD,Normal,Ex,41
142500,2005,13072,1141,1141,484,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Abnorml,Ex,63
265900,2006,9037,1476,1484,472,RL,HLS,Gtl,Pave,1Fam,Hip,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,64
224900,2003,8158,884,884,543,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,65
248328,2007,9849,1689,1689,954,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,New,Partial,Ex,83
170000,1974,10625,1053,1173,528,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Family,TA,85
465000,2006,13891,2076,2076,850,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,3,Y,New,Partial,Ex,107
